Topic,Count,Name,Representation,Representative_Docs,label_manual
55,46,55_wae_koyok_kuning_koret,"['wae', 'koyok', 'kuning', 'koret', 'mayar', 'kudu', 'akeh', 'celeng', 'opo', 'ge']","['iklan kuning kuning mu terlalu banyak coyy ojok akeh akeh iklan kuning kuning mu brow', 'bsg telang kepengk isikm jadah meni ntak nyeke susah ndrk kepeng benang pelemm ndrk kulu ruen boetm', 'vidio goblok pekok seng gawe iklane koyok celeng aplikasi sampah tolol filem koyok celeng sono iklan menonton rak nyaman pekok tolol']",Wae Koyok Kuning
56,55,56_bagus_baik_santuy_senang,"['bagus', 'baik', 'santuy', 'senang', 'bintangnya', 'keluhan', 'jalan', 'platform', 'number', 'linked']","['bagus', 'bagus', 'bagus']",Bagus Baik Santuy
57,90,57_puas_memuaskan_menarik_kurang,"['puas', 'memuaskan', 'menarik', 'kurang', 'disensor', 'membosankan', 'nyensor', 'lain', 'dpat', 'pelayanan']","['kurang puas', 'sangat tidak puas', 'tidak puas']",Puas Memuaskan Menarik
58,68,58_instal_dibuka_update_ulang,"['instal', 'dibuka', 'update', 'ulang', 'hapus', 'aplikasinya', 'uninstall', 'tetap', 'perbarui', 'download']","['kenapa ya saat dowlond selalu gagal sudah mau selesai gagal lagi padahal aplikasi nya sudah di perbarui dari waktu itu tapi masih sering gagal²terus saat di dowlond', 'tiba tiba dibuka aplikasinya gagal muat sudah di unistal di download lagi pun sama malah tidak bisa masuk hadehhhh perbaiki lagi dong', 'kenapa selalu keluar sendiri terus ya sudah hapus data hphs chace sudah logout pun mskh suka keluar sendiri padahal versinya trbaru']",Instal Dibuka Update
59,139,59_bukan_film_iklan_menonton,"['bukan', 'film', 'iklan', 'menonton', 'serial', 'inimah', 'motogp', 'tv', 'mah', 'dikitt']","['bukan menonton film tapi menonton iklan', 'aplikasi tidak jelas saya itu mau menonton film bukan menonton iklan', 'aplikasinya bukan untuk menonton film tapi buat menonton iklan']",Bukan Film Iklan
60,65,60_serba_bayar_semua_perbayar,"['serba', 'bayar', 'semua', 'perbayar', 'bertarif', 'berbayar', 'semuanya', 'boleh', 'pn', 'nasi']","['semuanya saja serba bayar', 'serba bayar', 'serba bayar']",Serba Bayar Semua
61,34,61_buruk___,"['buruk', '', '', '', '', '', '', '', '', '']","['buruk', 'buruk', 'buruk']",Buruk  
62,85,62_timnas_reaction_laga_live,"['timnas', 'reaction', 'laga', 'live', 'bola', 'zonk', 'siaran', 'event', 'malah', 'futsal']","['mencari live timnas malah live reaction aplikasi tidak jelasssssss', 'taikkk sudah berlangganan masa tidak ada siaran live timnas indonesia malah reaction tidak jelas', 'sudah terlanjur top up dana niat hati pengin lihat laga timnas ternyata di ubek2 sana sini zonk']",Timnas Reaction Laga
63,53,63_seponsor_banyak_elit_pasang,"['seponsor', 'banyak', 'elit', 'pasang', 'norak', 'iklan', 'lucu', 'sulit', 'seru', 'yutub']","['mengecewakan teralu banyak iklan', 'iklan elit menonton sulit', 'iklan gangguan sinyal dll']",Seponsor Banyak Elit
64,82,64_seru_nontonnya_ngbag_jadi,"['seru', 'nontonnya', 'ngbag', 'jadi', 'nyaman', 'permium', 'fokus', 'kapan', 'terlalu', 'menikmati']","['kebanyakan iklan jadi tidak seru nontonnya', 'kebanyakan iklan jadi tidak seru', 'kebanyakan iklan jadi tidak seru']",Seru Nontonnya Ngbag
