reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
4f7b1a3f-5be0-4b3e-858d-59a673195087,Ok,1,Ok Muanya Oc,0.9995778799057007,83,Oke Disarankan Maksimal,0.9389517307281494,90,Oke Walau Kerjanya,0.9310447573661804
2bef680b-5436-4ac8-b20b-8858367b256c,good,113,Good Joob Informatif,0.9992659687995911,58,Good  ,1.0,81,Good  ,1.0
8280fc24-bbdb-4fa3-83a7-23d5e819375d,respon cepat dan ramah,20,Respon Cepat Tanggapan,0.8938140273094177,212,Responya Delay Ceper,0.9107695817947388,161,Konsutasi Respont Kooperatif,0.8890817165374756
033d9bc0-20ea-4b1b-b0a0-b336ccaa3cb2,Good,133,Good  ,1.0,58,Good  ,1.0,81,Good  ,1.0
a9b71c72-3ca8-4169-b49c-630f339f65f5,Sangat puas,114,Puas Puasss Ngetiknya,0.9822468757629395,84,Memuaskan Crewet Cepan,0.9079025983810425,98,Puas Benget Memuaskn,0.8711630702018738
bd685443-a43b-484a-80a1-c7b69f4f5b4d,Mantap,64,Mantap  ,0.9999999403953552,71,Mantap  ,0.9999999403953552,72,Mantap  ,0.9999999403953552
a5b31225-9595-40ef-b58a-4d9e57e37cd3,Mayan,166,Lumayan Sejauh Mahal,0.7719180583953857,168,Gud Rekomend Goog,0.85523521900177,47,Memuaskan Menyenangkan Pengalaman,0.84783935546875
24952cf6-8b70-4d4f-9341-1bb668ed823a,Bgus dokter ny ramah,141,Jiwa Laki Dokternya,0.9531611800193787,149,Ramah Nya Ln,0.9383670091629028,38,Ramah Dokternya Noviani,0.9133132696151733
0408a540-8d63-4eb0-91c6-34004a087293,dokter sangat fast respon,194,Fast Respon Dokternya,0.8707702159881592,193,Fast Professional Memilih,0.8852363228797913,124,Komunikatif Apotekny Csny,0.8670688271522522
45dd4480-a4f8-4f92-b0ca-57bef08001c8,Sangat mambantu,178,Sngat Mmbntu Mmbantu,0.8485048413276672,82,Membatu Membntu Membabtu,0.8683502674102783,210,Menolong Membanty Membant,0.8195706009864807
