Topic,Count,Name,Representation,Representative_Docs,label_manual
913,76,913_nih_boleh_updute_end,"['nih', 'boleh', 'updute', 'end', 'bolehlah', 'bagaimana', 'petunjuknya', 'dikit2', 'log', 'kagak']","['deh bisa', 'boleh juga', 'boleh nih']",Nih Boleh Updute
914,49,914_ramah_senyum_pelayanan_cimone,"['ramah', 'senyum', 'pelayanan', 'cimone', 'berintegritas', 'kebetulan', 'minuman', 'secuitynya', 'pelayanya', 'staffnya']","['pelayanan ramah', 'pelayanan ramah', 'pelayanan ramah']",Ramah Senyum Pelayanan
915,18,915_oke_job_lah_good,"['oke', 'job', 'lah', 'good', 'cukup', 'juga', 'bagus', 'ok', 'baik', 'sangat']","['ok sangat bagus', 'ok cukup bagus', 'ok sangat bagus']",Oke Job Lah
916,19,916_betul_jasa_mantul_mantaf,"['betul', 'jasa', 'mantul', 'mantaf', 'bossku', 'agen', 'hadihnya', 'menawarkan', 'mengendap', 'pengayom']","['mantul mantap betul', 'mantul mantap betul', 'mantul mantap betul']",Betul Jasa Mantul
917,17,917_tatap_terbaiklah_muka_kekinian,"['tatap', 'terbaiklah', 'muka', 'kekinian', 'diadakan', 'terbai', 'doa', 'sepanjang', 'belit', 'berbelit']","['lanjutkan yang terbaik', 'doa terbaik', 'tatap terbaik']",Tatap Terbaiklah Muka
918,15,918_adany_nih_sekali_aplikasinya,"['adany', 'nih', 'sekali', 'aplikasinya', 'membantu', 'luar', 'keren', 'biasa', 'aplikasi', 'sangat']","['aplikasi keren sangat membantu', 'aplikasi sangat keren membantu sekali', 'aplikasi nih sangat membantu']",Adany Nih Sekali
919,21,919_simpel_potongan_multifungsi_payahnya,"['simpel', 'potongan', 'multifungsi', 'payahnya', 'kaitannya', 'evaluasi', 'mereset', 'menggunakan', 'hasil', 'jerih']","['puas dengan aplikasi ini sangat mudahkan', 'sangat mudah untuk melihat hasil potongan di aplikasi ini', 'jmo transparan dan efisien dalam penggunaan aplikasi sangatlah multifungsi']",Simpel Potongan Multifungsi
920,14,920_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
921,30,921_embel_dukungan_pengalamannya_menyiapkan,"['embel', 'dukungan', 'pengalamannya', 'menyiapkan', 'kwalitasmu', 'ntk', 'temenin', 'rajin', 'terimakasih', 'kerjasamanya']","['terimakasih', 'terimakasih', 'terimakasih']",Embel Dukungan Pengalamannya
922,14,922_okok_ship_msok_okokokok,"['okok', 'ship', 'msok', 'okokokok', 'nomplok', 'ngok', 'rejeki', '', '', '']","['okok', 'okok', 'okok']",Okok Ship Msok
923,13,923_puas_semuanya_sekali_dengan,"['puas', 'semuanya', 'sekali', 'dengan', 'sangat', '', '', '', '', '']","['puas sangat', 'puas sekali', 'puas sekali']",Puas Semuanya Sekali
924,55,924_bsu_cair_ganguan_bsunya,"['bsu', 'cair', 'ganguan', 'bsunya', 'belum', '3jt', 'abu²', '5ratus', 'omline', 'selalusayang']","['bsu lama cair', 'bsu tidak cair cair', 'bsu tidak cair cair bagaimana sih']",Bsu Cair Ganguan
925,23,925_best_the_my_pokoknya,"['best', 'the', 'my', 'pokoknya', 'pokok', 'lovee', 'edann', 'opsiii', 'kerensekali', 'bintar']","['the best pokok nya', 'the best pokok nya', 'biar bintar yang berbicara the best lah pokok nya']",Best The My
926,35,926_pelayanannya_marah_lencairan_penyelesaiannya,"['pelayanannya', 'marah', 'lencairan', 'penyelesaiannya', 'pengunjung', 'memuaskan', 'kaum', 'bravo', 'meski', 'awam']","['pelayanannya sangat memuaskan', 'pelayanannya sangat memuaskan', 'pelayanannya memuaskan']",Pelayanannya Marah Lencairan
927,18,927_pelayananya_pelayanane_rekomendasi_amanah,"['pelayananya', 'pelayanane', 'rekomendasi', 'amanah', 'pelayan', 'is', 'pelayanan', 'cepat', 'pokoknya', 'tingkatkan']","['mantap pokoknya pelayan ramah', 'pelayananya cepat', 'pelayananya cepat']",Pelayananya Pelayanane Rekomendasi
928,13,928_danantap_sekali_cukup_membantu,"['danantap', 'sekali', 'cukup', 'membantu', 'bagus', 'good', 'baik', '', '', '']","['bagus membantu sekali', 'bagus membantu sekali', 'bagus danantap sekali']",Danantap Sekali Cukup
929,34,929_ribet_ngelag_singkat_cz,"['ribet', 'ngelag', 'singkat', 'cz', 'kayagini', 'dipesulit', 'penglemen', 'mandul', 'apliksai', 'amannnnn']","['proses cepat tanpa ribet', 'proses cepat dan tidak ribet', 'proses cepat dan tidak ribet']",Ribet Ngelag Singkat
930,18,930_inovasi_sanggar_calo_kalteng,"['inovasi', 'sanggar', 'calo', 'kalteng', 'membasmi', 'sahabat', 'perlahan', 'hama', 'hangat', 'teknologi']","['sanggar baik', 'baik inovasi', 'sahabat baik pekerja']",Inovasi Sanggar Calo
