Topic,Count,Name,Representation,Representative_Docs,label_manual
90,45,90_login_bermasalah_kode_rusak,"['login', 'bermasalah', 'kode', 'rusak', 'verifikasi', 'tahi', 'buruk', 'doang', 'berkualita', 'kamprett']","['tak bisa login aplikasi sampah', 'tidak bisa cek saldo aplikasi cacat buruk tidak guna', 'aplikasi aneh masa akun data tidak ditemukan login']",Login Bermasalah Kode
91,50,91_eror_mulu_error_ngapa,"['eror', 'mulu', 'error', 'ngapa', 'ah', 'deh', 'gc', 'gapernag', 'dc', 'gkada']","['buruk eror mulu', 'eror mulu perasaan heran', 'eror mulu']",Eror Mulu Error
92,38,92_berguna_fungsi_kompeten_berkembang,"['berguna', 'fungsi', 'kompeten', 'berkembang', 'jlas', 'becus', 'uangnya', 'proses', 'aolikasi', 'istimewah']","['uangnya tidak berkembang', 'lamaaa lolaaaa', 'proses kalim merepotkan']",Berguna Fungsi Kompeten
93,26,93_jarang_kenapa_kemensos_huuft,"['jarang', 'kenapa', 'kemensos', 'huuft', 'ngatik', 'ngutak', 'entahlah', 'dipakai', 'hmm', 'indak']","['ini aflikasi kenapa tidak bisa di buka', 'kenapa indak bisa di buka', 'mengapa indak bisa di buka']",Jarang Kenapa Kemensos
94,42,94_kantor_cabang_pengkinian_datang,"['kantor', 'cabang', 'pengkinian', 'datang', 'harus', 'ke', 'data', 'ujung2nya', 'apa', 'kudu']","['kenapa sih untuk pengkinian data saja kudu ke kantor untuk apa menu nya dibikin di aplikasi kalau tidak bisa dipakai untuk apa juga buat aplikasi kalau ujung2nya tetap harus ke kantor sangat tidak praktis', 'buat apa ada aplikasi kalau harus datang lagi ke kantor cabang', 'pengkinian data harus ke kantor nya untuk apa aplikasi ini kalau harus ke kantor cabang zaman sudah digital padahal']",Kantor Cabang Pengkinian
95,61,95_akses_sekali_astaghfirullah_sedangan,"['akses', 'sekali', 'astaghfirullah', 'sedangan', 'rekan', 'tahun', 'sama', 'diakses', 'deh', '2025']","['tidak bisa di akses', 'tidak bisa di akses', 'tidak dapat di akses sama sekali']",Akses Sekali Astaghfirullah
96,25,96_bos_bagaiamana_kriteria_buka,"['bos', 'bagaiamana', 'kriteria', 'buka', 'gaji', 'dapat', 'kecil', 'malahan', 'tanya', 'teman']","['aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka bos']",Bos Bagaiamana Kriteria
97,24,97_login_bacaannya_rubah_informasi,"['login', 'bacaannya', 'rubah', 'informasi', 'bisa', 'setiap', 'kagak', 'tidak', 'bintang', 'dulu']","['tidak bisa login', 'tidak bisa login', 'tidak bisa login']",Login Bacaannya Rubah
98,46,98_terhenti_ngelag_berhenti_sistem,"['terhenti', 'ngelag', 'berhenti', 'sistem', 'komen', 'kadang', 'bangak', 'tilisan', 'recomended', 'receh']","['aplikasi gangguan terus minus', 'terus saja mengalami gangguan sistem', 'aplikasi kadang ngelag bag']",Terhenti Ngelag Berhenti
99,49,99_buruk_sangat_layanan_busuk,"['buruk', 'sangat', 'layanan', 'busuk', 'ygy', 'bermaslah', 'analisis', 'jeblok', 'macet²', 'macedonia']","['sangat buruk aplikasinya', 'sangat buruk', 'sangat buruk']",Buruk Sangat Layanan
100,28,100_diinstal_terinstal_bank_baca,"['diinstal', 'terinstal', 'bank', 'baca', 'membuka', 'mengaktifkan', 'klaimmm', 'aceh', 'o40', 'dihape']","['tidak bisa mengaktifkan pinjeman', 'tidak bisa klaimmm o40', 'tidak bisa baca nomer handphone']",Diinstal Terinstal Bank
101,23,101_najis_berbeli_terlama_prematur,"['najis', 'berbeli', 'terlama', 'prematur', 'buka', 'terburuk', 'belit', 'birokrasi', 'aplikasi', 'dana']","['aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka', 'najis aplikasi tidak bisa di buka']",Najis Berbeli Terlama
102,32,102_login_unduh_awalnya_ingan,"['login', 'unduh', 'awalnya', 'ingan', 'menginjak', 'burukk', 'sampahh', 'pin', 'minn', 'tiba']","['tidak bisa login', 'tidak bisa login', 'tidak bisa login']",Login Unduh Awalnya
103,35,103_ngebug_mjo_aplikasinya_kenapa,"['ngebug', 'mjo', 'aplikasinya', 'kenapa', 'aplikasnya', 'buka', 'payahhh', 'warna', 'nya', 'terbuka']","['kenapa nih aplikasinya tidak bisa di buka', 'kenapa aplikasinya ngebug dan tidak bisa dibuka sama sekali', 'kenapa aplikasnya tidak bisa di buka']",Ngebug Mjo Aplikasinya
104,30,104_tros_jelas_ruwet_ngisih,"['tros', 'jelas', 'ruwet', 'ngisih', 'menilai', 'bansos', 'pendaftaran', 'babi', 'apes', 'bngsat']","['biar bintang yang menilai tidak jelas', 'aplikasi tidak jelas biar bintang menilai', 'ruwet tidak jelas error tros gangguan tros']",Tros Jelas Ruwet
105,47,105_mulu_terussss_anehh_update,"['mulu', 'terussss', 'anehh', 'update', 'anjing', 'fc', 'sih', 'bajak', 'silahakn', 'sulittt']","['update mulu', 'update mulu', 'update mulu']",Mulu Terussss Anehh
106,31,106_ok_wajah_kelur_kehabisan,"['ok', 'wajah', 'kelur', 'kehabisan', 'ngepaskan', 'pencahayaan', 'bayarnya', 'baya', 'perintah', 'sip']","['ok', 'ok', 'ok']",Ok Wajah Kelur
107,74,107_biometrik_foto_verifikasi_gagal,"['biometrik', 'foto', 'verifikasi', 'gagal', 'klaim', 'biometriknya', 'saat', 'bagian', 'kesalahan', '3x']","['setiap foto biometrik gagal mulu', 'foto biometrik gagal terus', 'melakukan verifikasi biometrik saja dipersulit']",Biometrik Foto Verifikasi
108,38,108_payah_dimatiin_pilihan2_sulit,"['payah', 'dimatiin', 'pilihan2', 'sulit', 'aplk', 'mas', 'memperbaruhi', 'mask', 'kudus', 'kalanya']","['payah', 'payah', 'payah']",Payah Dimatiin Pilihan2
109,60,109_apl_amplikasi_parah_aplikasihnya,"['apl', 'amplikasi', 'parah', 'aplikasihnya', 'buka', 'aneh', 'mala', 'su', 'buruk', 'terpental']","['buruk tidak bisa di buka', 'parah tidak bisa di buka', 'aplikasihnya buruk lebih buruk tidak bisa di buka parah']",Apl Amplikasi Parah
110,41,110_membuka_mojon_utama_jmo,"['membuka', 'mojon', 'utama', 'jmo', 'terinstal', 'saya', 'terhenti', 'tulisan', 'kwmbali', 'gemn']","['saya tidak bisa membuka aplikasi jmo saya', 'dari hp saya aplikasi jmo ini tidak bisa dibuka tersendat² itu saja yang keluar tulisanny', 'tidak bisa membuka aplikasi jmo mojon bantuannya']",Membuka Mojon Utama
111,33,111_menyusahkan_busuk_kacau_masyarakat,"['menyusahkan', 'busuk', 'kacau', 'masyarakat', 'butuuuuut', 'beneri', 'mentri', 'indoku', 'berkata', 'apeu']","['busuk', 'busuk', 'busuk']",Menyusahkan Busuk Kacau
112,27,112_jangan_teman_buat_kalau,"['jangan', 'teman', 'buat', 'kalau', 'bapuk', 'brengsek', 'jengkel', 'mah', 'cuma', 'ribet']","['aplikasi makin buruk saja saat di update malah ngebug mulu saat mau buka aplikasi malah keluar terus sudah hapus riwayat masih saja ngebug bagaimana ini pihak jmo sudah mah di persulit buat nyairiin di persulit juga buat masuk aplikasinya', 'setelah di update aplikasi kok jadi enggak bisa kebuka ya gajelass mengapai update kalau cuma buat enggak bisa dibuka doang mah min tolong dong diperbaiki saya bayar min tiap bulan bukan ngemis', 'sekarang buruk aplikasinya dulu bisa diakses disemua hp sekarang enggak bisa mana tiap bulan diteror suruh dwnld dan cek saldo sama pic huhu tolong dong benerin ada beberapa device teman-teman juga yang memang enggak bisa nih akses jmo']",Jangan Teman Buat
113,41,113_masuk_review_kesel_keluar,"['masuk', 'review', 'kesel', 'keluar', 'doang', 'downlpad', 'putih2', 'kgg', 'kebo', 'paswword']","['tidak masuk', 'tidak bisa masuk', 'tidak bisa masuk']",Masuk Review Kesel
114,36,114_mengakses_abded_masuk_dapat,"['mengakses', 'abded', 'masuk', 'dapat', 'atau', 'hackher', 'loqing', 'memainkan', 'cuaan', 'koo']","['saya tidak bisa masuk ke aplikasi', 'tidak bisa masuk ke aplikasi jmo', 'saya tidak bisa masuk setelah di abded aplikasinya']",Mengakses Abded Masuk
115,43,115_busuk_taiii_vendor_kentang,"['busuk', 'taiii', 'vendor', 'kentang', 'oke', 'asli', 'datapun', 'mbelek', 'kembali²', 'akarnya']","['aplikasi busuk', 'aplikasi busuk', 'aplikasi busuk']",Busuk Taiii Vendor
116,33,116_dikit_updte_pembaruan_anying,"['dikit', 'updte', 'pembaruan', 'anying', 'masyarakat', 'komentar', 'bentar', 'bapak', 'sedikit', 'update']","['dikit dikit update', 'dikit dikit meminta update', 'dikit dikit update dikit dikit update']",Dikit Updte Pembaruan
117,36,117_force_close_mulu_halaman,"['force', 'close', 'mulu', 'halaman', 'clear', 'parah', 'website', 'elorr', 'tll', 'terussssss']","['force close terus', 'force close terus', 'force close terus']",Force Close Mulu
118,33,118_dbuka_kebuka_mendukung_kebukaa,"['dbuka', 'kebuka', 'mendukung', 'kebukaa', 'dsruh', 'anehh', 'dperhatiakn', 'blsa', 'dbikin', 'ho']","['tidak dapat kebuka', 'tidak bisa kebuka', 'tidak bisa kebuka']",Dbuka Kebuka Mendukung
119,31,119_anjing_samsek_enggak_dibuka,"['anjing', 'samsek', 'enggak', 'dibuka', 'nih', 'lol', 'goblol', 'burix', 'baeu', 'sanyang']","['tapi sanyang enggak bisa buka', 'goblol enggak bisa dibuka', 'anjing enggak bisa dibuka samsek tolol']",Anjing Samsek Enggak
120,34,120_ng_kg_kga_tololl,"['ng', 'kg', 'kga', 'tololl', 'gax', 'nyesal', 'woyyyy', 'tahi', 'enggak', 'ram']","['enggak bisa dibuka aplikasinya ram 8 masa tidak sanggup buka aplikasi beginian', 'aplikasi nya gax bisa di buka', 'gax bisa di buka nyesal download']",Ng Kg Kga
121,32,121_minggu_proses_sampahhh_2bulan,"['minggu', 'proses', 'sampahhh', '2bulan', 'bberapa', '3hari', 'beberapa', 'hari', 'lebih', 'cepat']","['lagi lambat banget 1 minggu belum di proses', 'tolong cepat di proses dari lapak asik sudah 7 hari lebih belum di proses', 'tidak bisa di buka sudah dari tanggal 15 sept 25 tidak bisa di buka lagi']",Minggu Proses Sampahhh
122,44,122_informasi_sesuai_login_segera,"['informasi', 'sesuai', 'login', 'segera', 'pernah', 'sedang', 'jawabannya', 'santi', 'tangani', 'penjelasan']","['ini kenapa tidak bisa dibuka sudah ganti pasword sampai hapus chache tolonglah di betulin aplikasi nya masa informasi login tidak tetsedia tolong jelaskan', 'ini bagaimana ya kok mau masuk jmo informasi login tidak sesuai mohon maaf user sedang akti di perangkat lain sudah 2 mau masuk begitu terus sedangkan saya tidak pernah keluar masuk aplikasi mohon penjelasan nya', 'tolong di perbaiki segera saya tidak bisa login ke akun saya lucunya tertulis pastikan koneksi internet terhubung sedangkan buat buka tiktok ig youtube aman saja kenapa apl ini tidak bisa tolong di perbaiki']",Informasi Sesuai Login
