Topic,Count,Name,Representation,Representative_Docs,label_manual
356,28,356_hemat_kendala2_jualannya_berlanja,"['hemat', 'kendala2', 'jualannya', 'berlanja', 'jaraknya', 'mudah', 'menyesal', 'menu', 'dimana', 'dekat']","['mudah dan hemat', 'mudah dan hemat', 'mudah dan hemat']",Hemat Kendala2 Jualannya
357,49,357_suka_love_sama_banget,"['suka', 'love', 'sama', 'banget', 'cashbacknya', 'rekomendasi', 'woiii', 'keperlua', 'produktivitas', 'seriusly']","['suka banget', 'suka banget', 'suka banget']",Suka Love Sama
358,13,358_membantuu_berbelanjaa_menggunakannya_aplikasii,"['membantuu', 'berbelanjaa', 'menggunakannya', 'aplikasii', 'auto', 'bagusssss', 'perdana', 'terpercaya', 'sekali', 'banget']","['sangat membantu dan juga terpercaya suka banget', 'sangat membantu bagus banget', 'perdana banget menggunakannya sangat bermanfaat']",Membantuu Berbelanjaa Menggunakannya
359,15,359_suka_bangeut_cartonan_menyeluruh,"['suka', 'bangeut', 'cartonan', 'menyeluruh', 'galak', 'bensinnya', 'energinya', 'sholeh', 'aku', 'santun']","['aku suka', 'suka', 'suka']",Suka Bangeut Cartonan
360,37,360_lihat_thank_you_promo,"['lihat', 'thank', 'you', 'promo', 'klak', 'potongan', 'benefit', 'dilantai', 'agen', 'bangate']","['bagus banyak promo', 'bagus banyak promo', 'bagus banyak promo bisa jadi ladang bianis']",Lihat Thank You
361,31,361_ongkir_gratis_bebas_alhamdulillah,"['ongkir', 'gratis', 'bebas', 'alhamdulillah', 'ongkirnya', 'visit', 'pinginnya', 'luvvv', 'dikurangi', 'limit']","['sangat lengkap sangat baik tapi lebih baik lagi kalau ada gratis ongkirnya', 'mantap sangat membantu gratis ongkirnya juga ada', 'sangat membantu apalagi gratis ongkir pinginnya klik terus']",Ongkir Gratis Bebas
362,16,362_dipahami_digunakan_susunannya_serta,"['dipahami', 'digunakan', 'susunannya', 'serta', 'padat', 'mengetahui', 'promonya', 'promosinya', 'penggunaan', 'jelas']","['mudah digunakan dan banyak promonya', 'mudah digunakan dan banyak promonya', 'lengkap jelas dan padat serta mudah dipahami harga dan produk serta susunannya']",Dipahami Digunakan Susunannya
363,15,363_hebat_gila_hebatttt_smpek,"['hebat', 'gila', 'hebatttt', 'smpek', 'lapor', 'uangnya', 'sengaja', 'sana', 'tagihan', 'otomatis']","['aplikasinya hebat', 'hebat', 'klik hebat hebat hebat']",Hebat Gila Hebatttt
364,12,364_goood_noice_go_penunjang,"['goood', 'noice', 'go', 'penunjang', 'jop', 'goof', 'indonesia', 'job', 'online', 'aplikasi']","['goood', 'goood', 'goood']",Goood Noice Go
365,27,365_secara_online_mempermudah_pembelian,"['secara', 'online', 'mempermudah', 'pembelian', 'fleksible', 'memoermudah', 'konsumenn', 'dimana', 'manfaat', 'sales']","['sangat memudahkan untuk belanja online', 'sangat memudahkan belanja online', 'sangat mempermudah pembelian produk secara online']",Secara Online Mempermudah
366,36,366_sekali_memudahkan_tap_macam,"['sekali', 'memudahkan', 'tap', 'macam', 'anter', 'bigcharm', 'banten', 'kostan', 'iniiiiiii', 'pati']","['memudahkan sekali', 'memudahkan sekali', 'memudahkan sekali']",Sekali Memudahkan Tap
367,12,367_sih_dek2_berlalu_biarlah,"['sih', 'dek2', 'berlalu', 'biarlah', 'begitulah', 'cemas', 'penting', 'badai', 'sementara', 'oke']","['sementara sih okee', 'yang penting berguna oke', 'cemas kok dek2']",Sih Dek2 Berlalu
368,15,368_hendak_online_sengat_memudahkan,"['hendak', 'online', 'sengat', 'memudahkan', 'ribet', 'tanpa', 'untuk', 'kita', 'konsumen', 'belanja']","['memudahkan kita untuk belanja online', 'memudahkan untuk belanja online', 'memudahkan kita untuk belanja online']",Hendak Online Sengat
369,12,369_mantaf_mantav_mantaaf_membanyaki,"['mantaf', 'mantav', 'mantaaf', 'membanyaki', 'delivery', 'promonya', '', '', '', '']","['mantaf', 'mantaf', 'mantaf']",Mantaf Mantav Mantaaf
370,21,370_inovasi_amat_jajanin_pasangan,"['inovasi', 'amat', 'jajanin', 'pasangan', 'ldr', 'umat', 'kepepet', 'kekinian', 'lanjutkan', 'seluruh']","['aplikasi yang sangat mantap', 'aplikasi yang sangat mantap', 'aplikasi yang sangat mantap']",Inovasi Amat Jajanin
371,21,371_buru_istri_ambil_banyakkk,"['buru', 'istri', 'ambil', 'banyakkk', 'lansung', 'ribuan', 'parkir', 'kerja', 'mencari', 'anter']","['aplikasinya sangat membantu bisa belanja tanpa keluar rumah cocok buat yang lagi buru buru bisa siap ambil juga tanpa harus mencari mencari lagi di toko karena bisa pesan ambil juga fiturnya menarik mudah di pahami dan banyak promosinya', 'aplikasi yang membantu dimana di saat istri di rumah butuh kebutuhan mendadak buat anak anak kondisi saya kerja di luar tidak ada kendaraan klik indomaret solusinya barang promosi besar an apalagi saat harbolnas terimakasih klik sudah bantu keluarga', 'aplikasi ini menawarkan ribuan produk mulai dari kebutuhan sehari hari dan kebutuhan lain nya dan penawaran promosi sangat menarik dan cara pembelian juga bisa ambil di toko dan toko nya pun bisa kita yang tentukan dan jika kita sedang banyak pekerjaan bisa juga belanja di kirim ke alamat dan ini sangat efektif banget untuk yang sedang sibuk pesenan cepat di antar nya dan barang selalu sesuai']",Buru Istri Ambil
372,58,372_sampai_cepat_like_anter,"['sampai', 'cepat', 'like', 'anter', 'capai', 'kmsannya', 'korirnya', 'goodlah', 'dabessstt', 'amanat']","['cepat sampai dan amanat', 'cepat sampai', 'cepat sampai']",Sampai Cepat Like
