reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
acd11745-9287-4b53-a5da-9b7c60b5cc8f,"Berat aplikasinya, buat buka tiap halaman loadingnya ampuuuuuun luama pol. Aplikasi belanja si merah dkk ga gini2 amat deh, mau cari belanja yg praktis malah wasting time Yukkk diperbaiki lagi sistemnya.",6,Malas Harbolnas Buat,0.882168173789978,77,Terbantu Keranjang Sekali,0.830872654914856,60,Beli Per Promo,0.8268992900848389
d98e5d76-9209-4907-a846-60d769d1956e,Aplikasi masih lemot dalam display barang dan slow respon server dalam beberapa menu aplikasi,53,Keranjang Muncul Super,0.8205450773239136,78,Menu Okt Dipesan,0.7051724195480347,54,Terlalu Berat Al,0.695472002029419
9b659a91-9f94-421c-845d-99579e37b7d0,"Lupa password, trs nyoba reset.. tp aplikasinya keluar terus.",12,Terus Setiap Suruh,0.8387712240219116,91,Login Knapa Dimasuki,0.7799293398857117,31,Dibuka Buka Bisa,0.7739253044128418
5789f5e8-8d47-4693-86d0-5df1818f0f04,tolong diupdate lagi masih lambat kurang responsif,2,Perbaiki Tolong Diperbaiki,0.8557058572769165,49,Diperbaiki Diupdate Tolong,0.7935248613357544,33,Barcode Scan Uninstal,0.7448747158050537
97e21b6d-d222-4d59-bce3-43f98bff2034,lemot,4,Lambat Agak Cepat,0.9530255198478699,45,Ok Good Mutar2,0.7996944189071655,32,Lumayan Cukup Riwayat,0.778387188911438
d61eb3b3-200f-48ef-91c9-8c1cc3916b1f,Apakah harga disini akan sma di semua retail indomaret?,13,Harga Berbeda Kecewa,0.7491661310195923,71,Terjangkau Murah Tebus,0.6230760812759399,46,Pembayaran Sia Sytem,0.6211049556732178
72ae0bf1-55a4-4d43-8ed9-e6342baf239c,Aplikasinya kayak belum mateng gak seperti sebelah barang selalu update kalo di sini barang gak update ada barang baru tapi dilihat via aplikasi tidak ada.. Mungkin bisa diperbaiki lagi,7,Lengkap Barang Kadang,0.7971882820129395,18,Kosong Stok Ready,0.8237389326095581,70,Kosong Pajang Stok,0.8234933614730835
d8a7f68b-f808-418f-848d-a78485dd487d,Aplikasi nya lambat,4,Lambat Agak Cepat,0.8350996971130371,42,Eror Sering Ngebug,0.8532698154449463,73,Instagram Membingungkan Responsif,0.8434803485870361
705bdeaa-62fb-4b3b-884b-c7af6699ac0b,"Tolong banget adain fitur ganti alamat / ganti pesanan. Terliat simple, tp kalo diadain pasti berguna banget. Dan jg untuk pemesanan belanja dan makanan kenapa gabisa jg 1 keranjang? Ongkir jd 2x, atau emang sengaja? Jadinya terkesan buang buang waktu",19,Buang Setia Bosok,0.7743477821350098,36,Chat Telpon Wa,0.8365901708602905,88,Ambil Barang Kasir,0.8262697458267212
bb1ae761-1be2-42f8-b2a3-1d6ec1345320,Klam 1 jam sampe 2jam setengah belum nyampe,3,Jam Sampai 00,0.6769894361495972,30,Beda Merah Sebelah,0.6074478030204773,37,Batalkan Melebihi Pengiriman,0.6048293113708496
d3c24bd6-2194-47e7-b0ad-e1158fe88523,apakah aplikasi ini masih berfungsi. mangapa saya tidak bisa mengklik di saat memilih pembayaran,21,Menggunakan Menambahkan Menu,0.8352919816970825,91,Login Knapa Dimasuki,0.79325270652771,86,Mohon Terima Kecamatan,0.7646231651306152
