Topic,Count,Name,Representation,Representative_Docs,label_manual
-1,157,-1_ajib_bagsu_iso_okokok,"['ajib', 'bagsu', 'iso', 'okokok', 'peri', 'uno', 'numero', 'mantapnyooo', 'melu', 'mantulity']","['aplikasi yang sangat membantu ketika mager keluar rumah barang langsung diantar kerumah gratis ongkir banyak promo juga', 'pengiriman cepat barang lengkap banyak promo gratis ongkir tanpa minimal belanja', 'kurir ramah banyak promo belanja cepat tidak perlu keluar rumah']",Ajib Bagsu Iso
0,2168,0_mantap_kakak_kakaaa_culay,"['mantap', 'kakak', 'kakaaa', 'culay', 'ciamik', 'mantapnya', 'iskal', 'jempol', 'dua', 'apl']","['mantap', 'mantap', 'mantap']",Mantap Kakak Kakaaa
1,2125,1_kenapa_tolong_padahal_tapi,"['kenapa', 'tolong', 'padahal', 'tapi', 'masuk', 'kok', 'mohon', 'kadang', 'malah', 'bagaimana']","['bagus tapi kenapa sekarang tidak bisa di buka', 'kenapa saya tidak bisa buka aplikasinya ya', 'kenapa aplikasinya tidak bisa di buka']",Kenapa Tolong Padahal
2,1909,2_pengiriman_cepat_cepatpengiriman_baenagnya,"['pengiriman', 'cepat', 'cepatpengiriman', 'baenagnya', 'ushdudj', 'thkyu', 'horaaas', 'chen', 'maksimalll', 'mantafffppp']","['pengiriman cepat', 'pengiriman cepat', 'pengiriman cepat']",Pengiriman Cepat Cepatpengiriman
3,1027,3_support_paten_lanjut_amanahan,"['support', 'paten', 'lanjut', 'amanahan', 'pul', 'complite', 'dedi', 'meuaskan', 'haj', 'kf']","['pul', 'haj', 'paten']",Support Paten Lanjut
4,1189,4_kaum_malas_mager_mageran,"['kaum', 'malas', 'mager', 'mageran', 'rebahan', 'bagi', 'keluar', 'orang', 'disaat', 'ketika']","['sangat membantu buat kaum rebahan', 'sangat membantu buat kaum rebahan', 'sangat membantu bagi kaum mageran']",Kaum Malas Mager
5,702,5_gunakan_digunakan_diakses_akses,"['gunakan', 'digunakan', 'diakses', 'akses', 'menarik', 'aplikasinya', 'banyak', 'promonya', 'dalamnya', 'promo']","['bagus banyak banget promo nya mudah di gunakan', 'banyak promo dan aplikasi mudah di gunakan', 'aplikasi ini sangat bagus banyak promo yang menarik dan mudah digunakan']",Gunakan Digunakan Diakses
6,836,6_program_untung_tebus_spesial,"['program', 'untung', 'tebus', 'spesial', 'aku', 'bintang', 'cashback', 'semoga', 'harapan', 'kedepannya']","['aku kasih bintang 5 untuk aplikasi alfagift karena belanja untung dengan program harga spesial dan tebus murah di alfagift semua kebutuhan rumah tangga tersedia di alfagift lho apalagi ada program harga spesial di alfagift murah banget belum lagi ada tebus murah dan cashback makin sering pesan terus mulai dari kebutuhan anak makanan bahan dapur dll ada juga voucher potongan sangat untung aku berharap makin banyak lagi diskon gratis produk bebas belanja untung terus kedepannya', 'aku kasih bintang 5 untuk aplikasi alfagift karena belanja untung dengan program harga special gratis produk di alfagift aku belanja beberapa produk kebutuhan rumah tangga melalui alfagift dengan program harga special gratis produk promonya sangat menguntungkan sekali aku dapat gratis produk beli 3 gratis 1 dengan harga yang sangat terjangkau semoga kedepannya semakin bertambah ya program promo di alfagift yang sangat menguntungkan pembeli bebas belanja untung terus hanya di alfagift', 'aku kasih bintang 5 untuk aplikasi alfagift karena belanja untung dengan program harga spesial gratis produk di alfagift senang banget karena kemarin saya beli kecap di aplikasi alfagift dapat promo harga spesial murah banget dari dari harga biasanya saya juga beli deterjen cair di alfagift dapat promo gratis produk jadi beli 1 gratis 1 deh harapan saya untuk alfagift semoga alfagift semakin sukses juga semakin di tambah lagi promo promo nya supaya bebas belanja untung terus kedepannya']",Program Untung Tebus
7,493,7_keren_kop_derr_mantabsssss,"['keren', 'kop', 'derr', 'mantabsssss', 'pngirimannnya', 'mmmm', 'abiezz', 'nyoooo', 'patennn', 'sih']","['keren', 'keren', 'keren']",Keren Kop Derr
8,460,8_lebih_discount_hemat_jadi,"['lebih', 'discount', 'hemat', 'jadi', 'banyak', 'mudah', 'promonya', 'menarik', 'diskon', 'belanjanya']","['belanja lebih mudah dan banyak promo yang menarik', 'banyak promo belanja jadi lebih mudah', 'banyak promo belanja lebih mudah']",Lebih Discount Hemat
9,384,9_pahami_gunakan_digunakan_dipahami,"['pahami', 'gunakan', 'digunakan', 'dipahami', 'akses', 'mengerti', 'mudah', 'fiturnya', 'dimengerti', 'pergunakan']","['aplikasi yang bagus dan mudah di gunakan', 'aplikasi nya bagus mudah di gunakan', 'aplikasi bagus mudah digunakan sangat membantu']",Pahami Gunakan Digunakan
10,316,10_baik_dwe_sekli_berfungsi,"['baik', 'dwe', 'sekli', 'berfungsi', 'buruk', 'ter', 'menjadi', 'aplikasinya', '', '']","['baik', 'baik', 'baik']",Baik Dwe Sekli
11,536,11_melihat_mengetahui_sedang_berjalan,"['melihat', 'mengetahui', 'sedang', 'berjalan', 'berlangsung', 'mencari', 'informasi', 'item', 'tentang', 'lihat']","['aplikasi sangat membantu untuk melihat promo promo alfamart', 'mantap membantu melihat promo yang sedang berjalan', 'bisa melihat promo yang sedang berjalan']",Melihat Mengetahui Sedang
12,498,12_repot_perlu_usah_tinggal,"['repot', 'perlu', 'usah', 'tinggal', 'depan', 'antar', 'antri', 'langsung', 'sampai', 'anter']","['mudah belanja dengan alfagift bisa langsung di antar ke rumah lagi', 'belanja mudah tidak ribet cukup pesan di aplikasi alfagift bisa antar sampai depan rumah', 'sekarang belanja tidak perlu keluar rumah cukup pesan lewat alfagift sudah bisa di antar ke rumah banyak promo sangat membantu mantap']",Repot Perlu Usah
13,295,13_mempermudah_info_berbelanja_memudahkan,"['mempermudah', 'info', 'berbelanja', 'memudahkan', 'serta', 'dalam', 'menarik', 'bonus', 'multifungsi', 'offline']","['sangat memudahkan berbelanja dan banyak promo nya', 'memudahkan untuk berbelanja banyak promo nya', 'memudahkan berbelanja dan banyak promo']",Mempermudah Info Berbelanja
14,286,14_pembayaran_mudah_pembayarannya_hemaat,"['pembayaran', 'mudah', 'pembayarannya', 'hemaat', 'prrsonil', 'mudahh', 'nyampai', 'via', 'daftarnya', 'mudahhh']","['pembayaran mudah', 'pembayaran mudah', 'pembayaran mudah']",Pembayaran Mudah Pembayarannya
15,266,15_harian_promo2_update_menarik,"['harian', 'promo2', 'update', 'menarik', 'serta', 'terdapat', 'pengumpulan', 'beragam', 'semuapastidapat', 'berbelanja']","['aplikasi bagus memudahkan kita untuk berbelanja dan banyak promo nya', 'aplikasinya sangat memudahkan untuk berbelanja dan banyak promo menarik', 'aplikasi yang sangat memudahkan untuk berbelanja dan banyak promo menarik']",Harian Promo2 Update
16,215,16_bermanfaat_bermanfaatt_menginspirasi_sangat,"['bermanfaat', 'bermanfaatt', 'menginspirasi', 'sangat', 'sangad', '1000', 'sangan', 'alhamdulillah', 'good', 'praktis']","['sangat bermanfaat', 'sangat bermanfaat', 'sangat bermanfaat']",Bermanfaat Bermanfaatt Menginspirasi
17,235,17_melakukan_dalam_mempermudah_berbelanja,"['melakukan', 'dalam', 'mempermudah', 'berbelanja', 'memudahkan', 'transaksi', 'onlin', 'membantu', 'memuaskan', 'mencari']","['sangat membantu dan memudahkan dalam berbelanja', 'sangat membantu dan memudahkan dalam berbelanja', 'mempermudah dalam berbelanja sangat membantu']",Melakukan Dalam Mempermudah
18,307,18_harus_tanpa_ketoko_datang,"['harus', 'tanpa', 'ketoko', 'datang', 'ke', 'toko', 'pergi', 'antri', 'keluar', 'perlu']","['aplikasi yang sangat memudahkan saya berbelanja tanpa harus ke toko', 'aplikasi sangat membantu untuk berbelanja tanpa harus keluar rumah', 'aplikasi yang sangat membantu untuk belanja tanpa harus keluar rumah']",Harus Tanpa Ketoko
19,204,19_membantu_yang_sangatlah_aplikasi,"['membantu', 'yang', 'sangatlah', 'aplikasi', 'sangat', 'mendukung', 'cukup', 'topp', 'diandalkan', 'apps']","['aplikasi yang sangat membantu', 'aplikasi yang sangat membantu', 'aplikasi yang sangat membantu']",Membantu Yang Sangatlah
20,201,20_berbelanja_dalam_memudahkan_ber,"['berbelanja', 'dalam', 'memudahkan', 'ber', 'mempermudah', 'custumer', 'suatu', 'untuk', 'batangnya', 'belahan']","['aplikasinya sangat membantu dan memudahkan dalam berbelanja', 'aplikasi nya bagus dan memudahkan dalam berbelanja', 'aplikasi yang sangat bagus memudahkan dalam berbelanja']",Berbelanja Dalam Memudahkan
21,270,21_pengiriman_cepat_sangat_bontang,"['pengiriman', 'cepat', 'sangat', 'bontang', 'bermannfaat', 'kendaraaan', 'langsungg', 'worthit', 'sungguh²', 'pilot']","['pengiriman sangat cepat', 'pengiriman sangat cepat', 'pengiriman sangat cepat']",Pengiriman Cepat Sangat
22,199,22_pula_gratis_ongkir_ongkirrr,"['pula', 'gratis', 'ongkir', 'ongkirrr', 'goksss', 'mewah', 'ongkirrrrrr', 'pengiriman', 'gacorrr', 'jossss']","['pengiriman cepat gratis ongkir juga', 'pengiriman cepat dan gratis ongkir ya', 'pengiriman nya cepat gratis ongkir']",Pula Gratis Ongkir
23,228,23_kemudahan_mempermudah_memberikan_konsumen,"['kemudahan', 'mempermudah', 'memberikan', 'konsumen', 'berbelanja', 'memudahkan', 'alfagif', 'secara', 'dalam', 'online']","['alfagift mempermudah belanja', 'alfagift mempermudah belanja', 'alfagift mempermudah belanja online']",Kemudahan Mempermudah Memberikan
24,261,24_cocok_mager_anter_kerja,"['cocok', 'mager', 'anter', 'kerja', 'kaum', 'pencet', 'malas', 'buat', 'depan', 'mageran']","['aplikasinya sangat membantu untuk orang yang lagi mager mau keluar buat belanja langsung ke toko pilihannya banyak dan pastinya lengkap sesuai stock di toko dan jangan khawatir bisa diantar langsung kerumahhh pastinya gratis ongkirrrrr', 'aplikasinya sangat membantu untuk orang yang lagi mager mau keluar buat belanja langsung ke toko pilihannya banyak dan pastinya lengkap sesuai stock di toko dan jangan khawatir bisa diantar langsung kerumahhh pastinya gratis ongkirrrrr', 'aplikasinya sangat membantu untuk orang yang lagi mager mau keluar buat belanja langsung ke toko pilihannya banyak dan pastinya lengkap sesuai stock di toko dan jangan khawatir bisa diantar langsung kerumahhh pastinya gratis ongkirrrrr']",Cocok Mager Anter
25,250,25_semoga_berkembang_maju_semakin,"['semoga', 'berkembang', 'maju', 'semakin', 'jaya', 'sukses', 'makin', 'masyarakat', 'kedepan', 'berkah']","['sangat baik semoga semakin maju dan berkembang', 'semoga lebih baik lagi', 'semoga lebih baik lagi']",Semoga Berkembang Maju
26,295,26_sehari_hari_kebutuhan_dalam,"['sehari', 'hari', 'kebutuhan', 'dalam', 'memenuhi', 'tangga', 'membeli', 'keperluan', 'pokok', 'memudahkan']","['memudahkan untuk belanja untuk kebutuhan sehari hari', 'memudahkan untuk belanja kebutuhan sehari hari', 'memudahkan untuk belanja kebutuhan sehari hari']",Sehari Hari Kebutuhan
27,184,27_matap_goks_guud_yoi,"['matap', 'goks', 'guud', 'yoi', 'masok', 'sakjose', 'luvv', 'menyalaa', 'terdabest', 'iskalll']","['goks', 'goks', 'goks']",Matap Goks Guud
28,188,28_puas_saat_harga_kudapat,"['puas', 'saat', 'harga', 'kudapat', 'diskon²', 'belanja', 'memudahakan', 'bersama', 'didapat', 'hehehe']","['belanja puas harga saat', 'belanja puas harga saat', 'belanja puas harga saat']",Puas Saat Harga
29,174,29_oke_okay_gacor__baiklah,"['oke', 'okay', 'gacor_', 'baiklah', 'enjoy', 'gasss', 'selama', 'biar', 'lah', 'senang']","['oke', 'oke', 'oke oke']",Oke Okay Gacor
30,186,30_happy_promonya_banget_di,"['happy', 'promonya', 'banget', 'di', 'banyak', 'alfagift', 'everyday', 'ugalan', 'ugal', 'ogkir']","['happy banget belanja di alfagift banyak promonya', 'happy banget belanja di alfagift banyak promonya', 'happy banget belanja di alfagift promonya banyak']",Happy Promonya Banget
31,183,31_menarik_menariknya_promo_jagan,"['menarik', 'menariknya', 'promo', 'jagan', 'rjangkau', 'banyak', 'trimakasihh', 'pormo', 'nantikan', 'te']","['banyak promo menarik', 'banyak promo menarik', 'banyak promo menarik']",Menarik Menariknya Promo
32,187,32_diskonnya_prkatis_dilihat_lebih,"['diskonnya', 'prkatis', 'dilihat', 'lebih', 'merayakan', 'pakai', 'gampang', 'ramadhan', 'menggunakan', 'diskon']","['belanja di alfagift lebih praktis dan mudah dan banyak promo menarik', 'banyak promo nya belanja di alfagift dan lebih praktis', 'belanja di alfagift lebih mudah dan banyak promo menarik']",Diskonnya Prkatis Dilihat
33,178,33_ongkir_gratis_anjai_free,"['ongkir', 'gratis', 'anjai', 'free', '100b', 'heratis', 'grtais', 'dwnlad', 'goo', 'mantaplap']","['gratis ongkir banyak promo', 'gratis ongkir banyak promo juga', 'gratis ongkir banyak promo nya']",Ongkir Gratis Anjai
34,159,34_puas_saat_harga_beramal,"['puas', 'saat', 'harga', 'beramal', 'belanja', 'anda', 'harganya', 'berbelanja', 'banget', 'dan']","['belanja puas harga saat', 'belanja puas harga saat', 'belanja puas harga saat']",Puas Saat Harga
35,181,35_hanya_pasti_ongkir_cuma,"['hanya', 'pasti', 'ongkir', 'cuma', 'gratis', 'cuman', 'hayu', 'pastinya', 'sepuasnya', 'bebas']","['belanja gratis ongkir hanya di alfagift', 'belanja gratis ongkir hanya di alfagift', 'belanja gratis ongkir hanya di alfagift']",Hanya Pasti Ongkir
36,185,36_alfamart_betah_yuk_diskon,"['alfamart', 'betah', 'yuk', 'diskon', 'disconnya', 'ternyaman', 'loh', 'tiap', 'rajin', 'promoooo']","['belanja di alfamart banyak promo menarik', 'belanja di alfamart banyak promo yang menarik', 'belanja di alfamart banyak promo yang menarik']",Alfamart Betah Yuk
37,209,37_lebih_mudah_gampang_praktissss,"['lebih', 'mudah', 'gampang', 'praktissss', 'dqtang', 'pengiramannya', 'pengunaanya', 'banyajlkin', 'tulllll', 'budah']","['belanja lebih mudah', 'belanja lebih mudah', 'belanja lebih mudah']",Lebih Mudah Gampang
38,159,38_gunakan_digunakan_andalkan_diakses,"['gunakan', 'digunakan', 'andalkan', 'diakses', 'pahami', 'praktisi', 'mudah', 'ibuk', 'guanakan', 'msntap']","['mudah di gunakan dan sangat bermanfaat', 'mudah di gunakan sangat membantu', 'sangat mudah di gunakan dan sangat membantu']",Gunakan Digunakan Andalkan
39,154,39_pokoe_sering²_promo2_bermanfaat,"['pokoe', 'sering²', 'promo2', 'bermanfaat', 'wsktu', 'pembelaan', 'wauuu', 'yerimaksih', 'mantoelll', 'aplilakasinya']","['sangat membantu banyak promo menarik', 'sangat membantu banyak promo menarik', 'sangat membantu dan banyak promo menarik']",Pokoe Sering² Promo2
40,129,40_bagus_aplikasi_profesional_poll,"['bagus', 'aplikasi', 'profesional', 'poll', 'good', 'ok', 'baik', 'alfamart', '', '']","['aplikasi bagus', 'aplikasi bagus', 'aplikasi bagus aplikasi bagus']",Bagus Aplikasi Profesional
41,149,41_banget_bagus_berbelanjaaaaaa_berlebutuhan,"['banget', 'bagus', 'berbelanjaaaaaa', 'berlebutuhan', 'bgl', 'alfaaaagiftttt', 'meni', 'lopdet', 'gaaa', 'memnudahkan']","['bagus banget', 'bagus banget', 'bagus banget']",Banget Bagus Berbelanjaaaaaa
42,159,42_happy_tul_banyk_lope,"['happy', 'tul', 'banyk', 'lope', 'pengirimannya', 'barangnya', 'sampainya', 'banget', 'cepatt', 'promonya']","['happy banget belanja di alfagift banyak promonya dan pengiriman nya cepat', 'happy banget belanja di alfagift banyak promonya dan pengiriman cepat barang juga lengkap', 'happy banget belanja di alfagift pengiriman nya cepat']",Happy Tul Banyk
43,166,43_sekali_bagus_casbeknya_putat,"['sekali', 'bagus', 'casbeknya', 'putat', 'waduh', 'temui', 'rinduku', 'nutug', 'menunduh', 'muarah']","['bagus sekali', 'bagus sekali', 'bagus sekali']",Sekali Bagus Casbeknya
44,154,44_adanya_terbantu_green_go,"['adanya', 'terbantu', 'green', 'go', 'menyukai', 'sangaatt', 'mendukung', 'sana', 'alihkan', 'bestrr']","['sangat membantu aplikasi alfagift ini', 'sangat membantu aplikasi alfagift', 'sangat membantu aplikasi alfagift']",Adanya Terbantu Green
45,123,45_personil_toko_ramah_personal,"['personil', 'toko', 'ramah', 'personal', 'personel', 'kepala', 'ramahh', '', '', '']","['personil toko ramah', 'personil toko ramah', 'personil toko ramah']",Personil Toko Ramah
46,127,46_pelayanan_pelayanannya_pelayan_personil,"['pelayanan', 'pelayanannya', 'pelayan', 'personil', 'ramah', 'disiplin', 'pramuniaga', 'ramahh', 'personilnya', 'dekat']","['banyak promo pelayanan baik', 'mudah cepat banyak promo dan pelayanan ramah', 'promo nya banyak pelayanan ramah']",Pelayanan Pelayanannya Pelayan
47,178,47_biasa_luar_mereka_sungguh,"['biasa', 'luar', 'mereka', 'sungguh', 'dicontoh', 'deoan', 'dimanjakan', 'ipin', 'kendali', 'lupar']","['luar biasa', 'luar biasa', 'luar biasa']",Biasa Luar Mereka
48,132,48_sehari_memenuhi_kehidupan_hari,"['sehari', 'memenuhi', 'kehidupan', 'hari', 'kebutuhan', 'sehari2', 'mencari', 'kebutuha', 'bebelanja', 'bahan']","['aplikasi yang sangat membantu saya memenuhi kebutuhan sehari hari', 'aplikasi yang sangat membantu untuk memenuhi kebutuhan sehari hari', 'aplikasi yang sangat membantu untuk memenuhi kebutuhan sehari hari']",Sehari Memenuhi Kehidupan
49,249,49_poin_point_ditukar_tukar,"['poin', 'point', 'ditukar', 'tukar', 'poinnya', 'tukarkan', 'mendapatkan', 'kumpulin', 'ditukarkan', 'member']","['aplikasi sangat membantu dan sangat menguntungkan karena ketika berbelanja menggunakan member akan mendapatkan point dan point bisa ditukar jadi ketika belanja bisa potong point sama halnya seperti discoun', 'sangat menguntungkan karena ketika berbelanja menggunakan member akan mendapatkan point dan point bisa ditukar jadi ketika belanja bisa potongan point', 'sangat menguntungkan karena ketika berbelanja menggunakan member akan mendapatkan point dan point bisa ditukar jadi ketika belanja bisa potongan point']",Poin Point Ditukar
50,157,50_alfamart_dialfamart_berbelanja_online,"['alfamart', 'dialfamart', 'berbelanja', 'online', 'menawarkan', 'gerai', 'secara', 'bertransaksi', 'pelanggan', 'kepuasan']","['aplikasi yang sangat membantu untuk berbelanja di alfamart', 'aplikasi yang memudahkan berbelanja di alfamart', 'aplikasi yang memudahkan kita untuk berbelanja di alfamart']",Alfamart Dialfamart Berbelanja
51,139,51_sehari_hari_harian_kebutuhan,"['sehari', 'hari', 'harian', 'kebutuhan', 'sehari2', 'membeli', 'tangga', 'secara', 'seharii', 'keperluan']","['aplikasi yang sangat membantu untuk berbelanja kebutuhan sehari hari', 'aplikasi nya sangat membantu untuk berbelanja kebutuhan sehari hari', 'sangat membantu belanja kebutuhan sehari hari aplikasi yang sangat membantu']",Sehari Hari Harian
52,133,52_pastinya_happy_barang_promony,"['pastinya', 'happy', 'barang', 'promony', 'promonya', 'lengkap', 'banget', 'gratis', 'di', 'ongkir']","['pengiriman cepat barang lengkap banyak promo happy banget belanja di alfagift banyak promonya belanja gratis ongkir pastinya di alfagift', 'pengiriman cepat barang lengkap banyak promo happy banget belanja di alfagift banyak promonya belanja gratis ongkir pastinya di alfagift', 'belanja di alfagift pengiriman cepat barang lengkap banyak promo happy banget belanja di alfagift banyak promonya belanja gratis ongkir pastinya di alfagift']",Pastinya Happy Barang
53,128,53_delivery_kumpulkan_pulsa_dipungut,"['delivery', 'kumpulkan', 'pulsa', 'dipungut', 'tagihan', 'pula', 'online', 'tentunya', 'ongkir', 'ngumupulin']","['aplikasi yang sangat membantu untuk belanja keperluan sehari hari lengkap dan murah jangkauan luas se indonesia isi pulsa dan paket data aman dan nyaman', 'aplikasi yang sangat membantu untuk belanja online dan gratis ongkir', 'aplikasi yang bagus dan sangat membantu juga karena bisa belanja dari rumah gratis ongkir pula']",Delivery Kumpulkan Pulsa
54,178,54_pesan_malas_rekomen_mager,"['pesan', 'malas', 'rekomen', 'mager', 'keluar', 'tinggal', 'ribet²', 'maless', 'lewat', 'mau']","['sangat membantu kalau mau membeli kebutuhan pokok dan tidak harus keluar rumah lagi cepat pula pengirimannya dan gratis mantap alfagift', 'sangat membantu kalau mau beli kebutuhan pokok dan tidak harus keluar dari rumah cepat pula pengirimannya dan gratis mantap alfagift', 'sangat membantu kalau mau beli kebutuhan pokok dan tidak harus keluar dari rumah cepat pula pengirimannya dan gratis mantap alfagift']",Pesan Malas Rekomen
55,118,55_user_friendly_tampilan_proses,"['user', 'friendly', 'tampilan', 'proses', 'pengalaman', 'menemukan', 'navigasi', 'sederhana', 'alfagirt', 'benar']","['saya memesan sebuah produk sehari hari beberapa waktu lalu proses pemesanan sangat mudah dan cepat dengan navigasi aplikasi yang user friendly saya dapat dengan mudah menemukan produk yang saya cari dan melakukan pembayaran secara online saya sangat puas dengan layanan belanja online yang saya terima dengan layanan yang baik dan produk yang berkualitas alfagift adalah pilihan yang tepat untuk kebutuhan belanja anda rekomendasi banget buat yang belanja kebutuhan sehari tanpa harus ribet', 'saya baru saja membeli produk kebutuhan sehari hari saya di aplikasi alfagift dan saya sangat puas dengan pengalaman belanja online saya situs web mereka mudah digunakan sehingga memudahkan untuk menemukan barang yang tepat proses pembayaran lancar dan saya menerima pesanan saya dengan segera produk tiba dalam kondisi sangat baik persis seperti yang dijelaskan di situs web mereka saya senang dengan kualitasnya dan pasti akan berbelanja di alfagift lagi sangat direkomendasikan', 'saya sangat puas menggunakan alfagift aplikasi belanja online ini menawarkan pengalaman berbelanja yang mudah cepat dan menyenangkan dengan tampilan yang intuitif dan navigasi yang sederhana saya bisa menemukan produk impian dengan mudah kelebihan 1 produk variatif dan lengkap mulai dari hadiah voucher hingga produk digital 2 harga kompetitif dan promo menarik setiap hari 3 pembayaran mudah dan aman melalui berbagai metode alfagiftmerdeka dariongkir']",User Friendly Tampilan
56,118,56_nicee_kegunaanya_multiguna_visualnya,"['nicee', 'kegunaanya', 'multiguna', 'visualnya', 'seklai', 'apliksasi', 'kalihh', 'syukaaaaaaa', 'abieezzzzz', 'membantuu']","['aplikasi nya bagus banget sangat membantu juga', 'aplikasi yang sangat berguna sekali yaampun super super keren deh sangat sangat membantuu banget pokoknya keren abieezzzzz', 'aplikasi sangat bagus banget dan sangat membantu saya']",Nicee Kegunaanya Multiguna
57,149,57_barang_lengkap_pengiriman_keluaran,"['barang', 'lengkap', 'pengiriman', 'keluaran', 'mantaaaaaaaaaaaaaaaap', 'vocerrr', 'udahhh', 'blanjaa', 'pengiriaman', 'legkap']","['pengiriman cepat barang lengkap banyak promo', 'pengiriman cepat barang lengkap banyak promo', 'pengiriman cepat barang lengkap banyak promo']",Barang Lengkap Pengiriman
58,161,58_konsumen_secara_memudahkan_masyarakat,"['konsumen', 'secara', 'memudahkan', 'masyarakat', 'berbelanja', 'daring', 'media', 'para', 'maupun', 'mempermudah']","['memudahkan konsumen berbelanja', 'sangat memudahkan konsumen berbelanja', 'sangat memudahkan konsumen untuk berbelanja']",Konsumen Secara Memudahkan
59,130,59_sekali_buaguuss_bebaa_epribadih,"['sekali', 'buaguuss', 'bebaa', 'epribadih', 'alfagivif', 'membatun', 'ngekost', 'membantu', 'terimamasih', 'bahan']","['sangat membantu sekali', 'sangat membantu sekali', 'sangat membantu sekali']",Sekali Buaguuss Bebaa
60,102,60_menyalaaa_menyalaaaa_uhuy_wih,"['menyalaaa', 'menyalaaaa', 'uhuy', 'wih', 'wawwwwww', 'engah', 'woke', 'uwow', 'oye', 'wooww']","['menyalaaaa', 'menyalaaaa', 'menyalaaaa']",Menyalaaa Menyalaaaa Uhuy
61,91,61_memuaskan_excellent_pelaynan_impresifff,"['memuaskan', 'excellent', 'pelaynan', 'impresifff', 'impresif', 'diragukan', 'jos', 'berkualitas', 'aplikasinya', 'lagi']","['memuaskan', 'memuaskan', 'memuaskan']",Memuaskan Excellent Pelaynan
62,102,62_saat_puas_harga_kantong,"['saat', 'puas', 'harga', 'kantong', 'dikantong', 'mamfaat', 'dapatkam', 'kurirpusing', 'menjanjikan', 'terimakasii']","['belanja puas harga saat v', 'belanja puas dan harga saat l', 'belanja puas dengan harga saat']",Saat Puas Harga
63,107,63_ayok_buruan_dapt_terduga,"['ayok', 'buruan', 'dapt', 'terduga', 'yuk', 'ketinggalan', 'kumpulkan', 'keuntungannyaa', 'bururan', 'gate']","['belanja di alfagift banyak promo nya', 'belanja pakai alfagift banyak banget promonya', 'belanja di alfagif sellu dapt diskon terus banyak bye one gate one']",Ayok Buruan Dapt
64,94,64_top_topp_markotopp_markitop,"['top', 'topp', 'markotopp', 'markitop', 'zippp', 'seappp', 'markocop', 'bravo', 'one', 'daripada']","['top', 'top top', 'top dan top']",Top Topp Markotopp
65,117,65_mantab_coyyyy_lurrrr_uu,"['mantab', 'coyyyy', 'lurrrr', 'uu', 'part', 'kuhh', 'bengeteee', 'jiwwa', 'revisi', 'kawann']","['mantab', 'mantab', 'mantab mantab']",Mantab Coyyyy Lurrrr
66,108,66_pelayanan_layanan_pelayana_baik,"['pelayanan', 'layanan', 'pelayana', 'baik', 'cuakeeepp', 'istimasi', 'prudok', 'pwool', 'penataran', 'costm']","['pelayanan baik dan cepat', 'pelayanan baik dan cepat', 'pelayanan baik dan cepat']",Pelayanan Layanan Pelayana
67,93,67_ontime_packing_lebih_exelent,"['ontime', 'packing', 'lebih', 'exelent', 'mudha', 'munculkan', 'kirimannya', 'well', 'anjayy', 'pengirimanya']","['pengiriman cepat belanja jadi lebih mudah', 'pengiriman cepat belanja lebih mudah', 'pengiriman cepat belanja lebih mudah']",Ontime Packing Lebih
68,145,68_jadi_lebih_semenjak_mudah,"['jadi', 'lebih', 'semenjak', 'mudah', 'belanja²', 'ptaktis', 'fraktis', 'domisili', 'pleksibel', 'gemgaman']","['belanja jadi lebih mudah', 'belanja jadi lebih mudah', 'belanja jadi lebih mudah']",Jadi Lebih Semenjak
69,123,69_qris_tambahkan_tolong_metode,"['qris', 'tambahkan', 'tolong', 'metode', 'bni', 'bri', 'sediakan', 'kredivo', 'ditambahkan', 'termahal']","['tolong tambahkan pembayaran via qris', 'tambahkan opsi pembayaran qris dong', 'tambahkan opsi pembayaran menggunakan qris dong']",Qris Tambahkan Tolong
70,89,70_trimaksih_gip_terima_terimakasih,"['trimaksih', 'gip', 'terima', 'terimakasih', 'thank', 'pengerimanya', 'you', 'kasih', 'menciptakan', 'alfagiiftku']","['aplikasinya sangat membantu terima kasih alfagift', 'sangat membantu terima kasih alfagift', 'alfagift sangat membantu terima kasih alfagift']",Trimaksih Gip Terima
71,95,71_hebattt_thebest_beng_moal,"['hebattt', 'thebest', 'beng', 'moal', 'dek', 'pokoke', 'senggol', 'mantul', 'bos', 'kaleng']","['mantul banget deh alfagift', 'mantap tidak ada yang lebih bagus dari alfagift sih biru mah kalah jauh ex wiranto', 'wow alfagift nin bos senggol dong']",Hebattt Thebest Beng
72,173,72_kerumah_diantar_antar_tujuan,"['kerumah', 'diantar', 'antar', 'tujuan', 'sampai', 'bisa', 'rumah', 'ke', 'langsung', 'depan']","['belanja jadi mudah dan bisa di antar ke rumah', 'belanja lebih mudah dan bisa di antar sampai rumah', 'belanja jadi mudah bisa antar sampai rumah']",Kerumah Diantar Antar
73,113,73_terbaik_onlin_pitur_pilihanku,"['terbaik', 'onlin', 'pitur', 'pilihanku', 'alfagift', '30menit', 'menbantu', 'tentu', 'tercepat', 'seluruh']","['alfagift terbaik', 'alfagift terbaik', 'alfagift terbaik']",Terbaik Onlin Pitur
