Topic,Count,Name,Representation,Representative_Docs,label_manual
38,68,38_karyawan_santun_kasir_alfamart,"['karyawan', 'santun', 'kasir', 'alfamart', 'sopan', 'ramah', 'kepala', 'jutek', 'nyaman', 'pelayanan']","['alfagift sangat berguna dapat poin bisa di manfaatkan kalau belanja pakai member tapi sangat di sayangkan kualitas alfamart karyawan pada pemalas setiap masuk alfamart sering jumpai tidak ada kasir nya beda sama indomaret setiap masuk di berbeda beda indomaret selalu ada kasir yang standby belakangan ini malas belanja di alfamart karena petugas karyawan ada 2 juga tidak guna seperti tidak fungsi pembeli banyak yang kasir 1 pembeli sedikit kasir pura sibuk di tempat lain orang beralih indomaret', 'salah satu karyawan alfamart jalan kembang sario manado sulawesi utara pelayanan nya jutek tidak ada senyum apalagi kata sambutannya wajahnya kayak punya beban hidup banyak jutek banget masih bagus karyawan indomaret tiap masuk indomaret selalu di sambut dengan senyum saat mau bayar juga mereka senyum padahal saya tidak ada member indomaret tapi pelayanan nya bagus justru saya ada member alfamart tapi pelayanan salah satu karyawan nya jutek banget kayak tidak niat kerja', 'banyak promonya suka belanja di alfamart dan alfagift tapi kasirnya mengesalkan kasir sragi depan bri pakai kacamata setidaknya kalau tidak bisa menolong lagi buat hotspot bicaranya yang sopan santun masa custemer dikatai entar tuman dibelajari lagi sopan santun kasirnya seumur umur jadi custemer tidak pernah ngriwehin kasir langsung makjleb dikatai begitu contoh bilange maaf buk tidak bisa hotspot lagi lain kali isi kuata hpnya eh malah dikatai entar tuman bahasa macap apa itu']",Karyawan Santun Kasir
39,65,39_lambat_pengiriman_mantap_nol,"['lambat', 'pengiriman', 'mantap', 'nol', 'cutmutia', 'respon', 'cepat', 'nunda', 'sesi', 'membalas']","['pengiriman lambat', 'pengiriman lambat', 'lambat pengiriman']",Lambat Pengiriman Mantap
40,99,40_sering_keluar_sendiri_error,"['sering', 'keluar', 'sendiri', 'error', 'nge', 'bug', 'eror', 'suka', 'aplikasinya', 'alfapets']","['sering keluar', 'aplikasi sering keluar', 'sering gangguan sering keluar sendiri menjengkelkan']",Sering Keluar Sendiri
41,104,41_susah_ribet_banget_amat,"['susah', 'ribet', 'banget', 'amat', 'mau', 'saja', 'buat', 'daftar', 'sih', 'aplikasinya']","['susah banget mau verifikaai doang ah tidak jadi instal kesel', 'susah banget mau daftar tapi ribet terpaksa saya hapus aplikasinya capek tahu tunggunya', 'susah banget mau masuk aplikasi nya saja']",Susah Ribet Banget
42,102,42_guna_membantu_sangat_aplikasi,"['guna', 'membantu', 'sangat', 'aplikasi', 'tidak', 'hapus', 'buang', 'bermanfaat', 'kebanyakan', 'servicemu']","['aplikasi tidak guna', 'aplikasi tidak guna', 'aplikasi tidak guna']",Guna Membantu Sangat
43,107,43_cs_chat_jawaban_bot,"['cs', 'chat', 'jawaban', 'bot', 'hanya', 'komplain', 'email', 'membantu', 'customer', 'ada']","['aplikasi cukup membantu dan mudah digunakan respons terhadap pesanan bagus hanya sayang saat chat dengan toko masalah pesanan ternyata mayoritas stafnya tidak bisa berkomunikasi dengan baik dan cenderung kasar dan ternyata jawaban yang saya dapat setelah complain secara baik-baik malah direspon dengan jawaban ai robot yang hanya merespon tanpa empati', 'tolong banget hadirkan cs manusia bukan bot kalau tidak bisa live di aplikasi minimal wa atau sosmed aplikasi wa bahkan sosmed lainnya semuanya menggunakan bot dan itu sama sekali tidak membantu jika ada kendala fitur chat pada pesanan pun tidak membantu karena toko tidak pernah membalas pengiriman tertunda sudah hampir 2 jam pesanan belum sampai tidak ada tempat bagi cust untuk follow up', 'dear alfagift saya suka ada aplikasi ini sangat membantu sekali dan bisa melihat berbagai promo yang ada namun saya tidak suka mengenai bantuan customer service via chat yang sama sekali tidak membantu malah memperibet pengguna tiap kali chat selain bot yang mengulang2 info pihak cs pun sering ganti dalam hitungan detik tanpa memeberikan solusi satupun thankyou semoga kedepan lebih baik']",Cs Chat Jawaban
44,79,44_akun_terblokir_login_ditutup,"['akun', 'terblokir', 'login', 'ditutup', 'kenapa', 'bisa', 'tiba²', 'saya', 'tutup', 'tiba']","['kenapa akun saya ditutup tidak bisa login', 'kenapa akun saya tidak bisa login lagi', 'akun saya tidak bisa login']",Akun Terblokir Login
45,64,45_gambar_produk_lihat_diperbaiki,"['gambar', 'produk', 'lihat', 'diperbaiki', 'jadi', 'bulan', 'update', 'belanja', 'ini', 'tolong']","['kenapa sudah sebulan ini aplikasi alfagift di hp ku tidak ada gambar logo setiap produk dan gambar promo cuma hitam putih sudah hapus instal ulang juga sudah ganti hp lain sama saja apakah ini dari servernya tidak pakai gambar logo produk menyebalkan padahal hobi belanja', 'setelah di update kenapa gambar nya pada tidak muncul semua tidak kayak yang sebelumnya jadi susah kalau mau memilih barang sama tidak bisa dilihat juga barang nya setelah memasuki barang ke keranjang selalu macet jadi harus pencet tombol keluar di layar hp jadinya selalu mengetik ulang', 'bingung mau kasih rate soalnya ini aplikasi nya buruk gambar tidak muncul lambat juga mengira hp saya saja ternyata dwnld di hp suami iphone juga sama gambar tidak muncul jadi bingung mau tahu barang yang mau dibeli tolong lah diperbaiki karena saya sudah sering pakai alfagift kalau kayak begini belanja jadi bingung']",Gambar Produk Lihat
46,86,46_susah_daftarnya_daftar_mau,"['susah', 'daftarnya', 'daftar', 'mau', 'susahnya', 'ampun', 'masuk', 'ribet', 'allah', 'saja']","['susah mau daftar', 'daftar saja susah benar', 'susah benar mau daftar']",Susah Daftarnya Daftar
47,125,47_pelayanan_buruk_sangat_customer,"['pelayanan', 'buruk', 'sangat', 'customer', 'kurang', 'service', 'baik', 'ramah', 'memuaskan', 'bagus']","['pelayanan sangat buruk', 'pelayanan sangat buruk', 'pelayanan sangat buruk']",Pelayanan Buruk Sangat
